station_id,station_name,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type,hidden_demand_score,hidden_demand_label,confidence,primary_evidence,uses_visual_reasoning,uses_mobility_subway_reasoning,uses_temporal_reasoning,explanation,risk_note,_raw_output,_condition,_model,_station_id,_station_name,_error,hidden_demand_reconstruction_score_norm_fixed
2815,잠실(송파구청),images/station_tiles/satellite/2815_잠실(송파구청).png,images/station_tiles/satellite/2815_잠실(송파구청).png,0.4708692065926567,0.584045584045584,0.5649395927621262,0.8829228734339316,0.0576923076923076,0.2844703493201392,0.584045584045584,normal,3.0,medium,3.0,mixed,True,True,True,"The evidence suggests a moderate hidden-demand signal rather than a strong one: mobility is moderate, observed subway use is also moderate-to-high, and the hidden-gap metric is meaningfully positive, indicating some mismatch between neighborhood mobility and subway usage. Temporal evidence is very strong, which supports the idea of sustained activity, but the visual morphology score is low and does not independently suggest an unusually transit-intensive area. Overall, this looks like a station area with some latent demand, but not a clear case of large unmet public-transit demand.","The inference is limited by the fact that the mobility and subway metrics are not sharply divergent, so the hidden-demand signal may be overstated or reflect modeling noise rather than true unmet demand.","{""station_name"":""잠실(송파구청)"",""hidden_demand_score"":3,""hidden_demand_label"":""medium"",""confidence"":3,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence suggests a moderate hidden-demand signal rather than a strong one: mobility is moderate, observed subway use is also moderate-to-high, and the hidden-gap metric is meaningfully positive, indicating some mismatch between neighborhood mobility and subway usage. Temporal evidence is very strong, which supports the idea of sustained activity, but the visual morphology score is low and does not independently suggest an unusually transit-intensive area. Overall, this looks like a station area with some latent demand, but not a clear case of large unmet public-transit demand."",""risk_note"":""The inference is limited by the fact that the mobility and subway metrics are not sharply divergent, so the hidden-demand signal may be overstated or reflect modeling noise rather than true unmet demand.""}",structured_multimodal,gpt-5.4-mini,2815,잠실(송파구청),,0.41595441595441596
2740,숭실대입구(살피재),images/station_tiles/satellite/2740_숭실대입구(살피재).png,images/station_tiles/satellite/2740_숭실대입구(살피재).png,0.4454428660283213,0.5676090291474907,0.5538596836631396,0.7888494037191001,0.3173076923076923,0.2886175773222462,0.5676090291474907,normal,3.0,medium,3.0,mobility_subway,False,True,True,"The station shows a moderate mobility-minus-subway gap and a relatively high hidden gap score, suggesting neighborhood movement may exceed what subway activity alone reflects. However, observed subway activity is also moderately high rather than clearly low, so the mismatch is present but not strong enough to indicate pronounced hidden demand. The strong temporal activity score supports active usage patterns, but the overall evidence points to only medium hidden demand.","This estimate relies on aggregate station-level scores only, so it may overstate hidden demand if the mobility gap is driven by factors other than unmet transit need.","{""station_name"":""숭실대입구(살피재)"",""hidden_demand_score"":3,""hidden_demand_label"":""medium"",""confidence"":3,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows a moderate mobility-minus-subway gap and a relatively high hidden gap score, suggesting neighborhood movement may exceed what subway activity alone reflects. However, observed subway activity is also moderately high rather than clearly low, so the mismatch is present but not strong enough to indicate pronounced hidden demand. The strong temporal activity score supports active usage patterns, but the overall evidence points to only medium hidden demand."",""risk_note"":""This estimate relies on aggregate station-level scores only, so it may overstate hidden demand if the mobility gap is driven by factors other than unmet transit need.""}",tabular_only,gpt-5.4-mini,2740,숭실대입구(살피재),,0.4323909708525093
341,경찰병원,images/station_tiles/satellite/341_경찰병원.png,images/station_tiles/satellite/341_경찰병원.png,0.4183075246263106,0.041858426473811,0.5673778002056256,0.9207576448420148,0.1346153846153846,0.3380928777541145,0.041858426473811,normal,2.0,low,2.0,visual,True,False,False,"The image shows a dense residential fabric with many low- to mid-rise buildings, local streets, and some institutional/open parcels, which suggests neighborhood activity and some transit need. However, there is no direct evidence here of unusually strong mobility demand or a clear mismatch with subway usage, so hidden demand cannot be strongly inferred from the image alone. The area looks urban, but urban form by itself is not enough to conclude latent public-transit demand.","Because this is image-only, the assessment may understate or overstate demand by missing actual ridership patterns, land use mix, and time-of-day activity.","{""station_name"":""경찰병원"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a dense residential fabric with many low- to mid-rise buildings, local streets, and some institutional/open parcels, which suggests neighborhood activity and some transit need. However, there is no direct evidence here of unusually strong mobility demand or a clear mismatch with subway usage, so hidden demand cannot be strongly inferred from the image alone. The area looks urban, but urban form by itself is not enough to conclude latent public-transit demand."",""risk_note"":""Because this is image-only, the assessment may understate or overstate demand by missing actual ridership patterns, land use mix, and time-of-day activity.""}",image_only,gpt-5.4-mini,341,경찰병원,,0.958141573526189
2740,숭실대입구(살피재),images/station_tiles/satellite/2740_숭실대입구(살피재).png,images/station_tiles/satellite/2740_숭실대입구(살피재).png,0.4454428660283213,0.5676090291474907,0.5538596836631396,0.7888494037191001,0.3173076923076923,0.2886175773222462,0.5676090291474907,normal,3.0,medium,3.0,mixed,False,True,True,"The station shows a moderate mismatch between neighborhood mobility and observed subway use: mobility is fairly elevated and the mobility-minus-subway gap is positive, suggesting some latent transit demand. However, observed subway use is also not especially low, and the hidden-gap evidence is only moderate rather than strong, so this does not look like a clear high-hidden-demand case. Strong temporal evidence supports active movement patterns, while the weak visual morphology score does not independently indicate strong demand.","This inference depends on aggregated scores rather than direct passenger counts, so the apparent mismatch may be partly driven by model calibration or neighborhood composition effects.","{
  ""station_name"": ""숭실대입구(살피재)"",
  ""hidden_demand_score"": 3,
  ""hidden_demand_label"": ""medium"",
  ""confidence"": 3,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows a moderate mismatch between neighborhood mobility and observed subway use: mobility is fairly elevated and the mobility-minus-subway gap is positive, suggesting some latent transit demand. However, observed subway use is also not especially low, and the hidden-gap evidence is only moderate rather than strong, so this does not look like a clear high-hidden-demand case. Strong temporal evidence supports active movement patterns, while the weak visual morphology score does not independently indicate strong demand."",
  ""risk_note"": ""This inference depends on aggregated scores rather than direct passenger counts, so the apparent mismatch may be partly driven by model calibration or neighborhood composition effects.""
}",structured_multimodal,gpt-5.4-mini,2740,숭실대입구(살피재),,0.4323909708525093
341,경찰병원,images/station_tiles/satellite/341_경찰병원.png,images/station_tiles/satellite/341_경찰병원.png,0.4183075246263106,0.041858426473811,0.5673778002056256,0.9207576448420148,0.1346153846153846,0.3380928777541145,0.041858426473811,normal,4.0,high,4.0,mixed,True,True,True,"The station shows a strong mismatch between neighborhood mobility demand and observed subway use: mobility demand is moderate (0.42) while subway activity is very low (0.04), with a sizable mobility-minus-subway gap and high hidden-gap score. The temporal activity score is very high, suggesting consistent movement over time that is not reflected in subway usage. Visually, the area is densely built with many residential blocks and local roads, which supports the presence of nearby activity, but the visual morphology score is relatively low, so the case for hidden demand rests mainly on the mobility/subway gap rather than on dense urban form alone.","This inference may be biased by station catchment boundaries or non-subway travel patterns, so low subway activity does not necessarily mean unmet transit demand.","{""station_name"":""경찰병원"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows a strong mismatch between neighborhood mobility demand and observed subway use: mobility demand is moderate (0.42) while subway activity is very low (0.04), with a sizable mobility-minus-subway gap and high hidden-gap score. The temporal activity score is very high, suggesting consistent movement over time that is not reflected in subway usage. Visually, the area is densely built with many residential blocks and local roads, which supports the presence of nearby activity, but the visual morphology score is relatively low, so the case for hidden demand rests mainly on the mobility/subway gap rather than on dense urban form alone."",""risk_note"":""This inference may be biased by station catchment boundaries or non-subway travel patterns, so low subway activity does not necessarily mean unmet transit demand.""}",naive_multimodal,gpt-5.4-mini,341,경찰병원,,0.958141573526189
2815,잠실(송파구청),images/station_tiles/satellite/2815_잠실(송파구청).png,images/station_tiles/satellite/2815_잠실(송파구청).png,0.4708692065926567,0.584045584045584,0.5649395927621262,0.8829228734339316,0.0576923076923076,0.2844703493201392,0.584045584045584,normal,2.0,low,2.0,visual,True,False,False,"The image shows a very dense urban core with large buildings, major road corridors, and a prominent park/riverfront setting, which suggests substantial local activity and trip generation. However, based on imagery alone there is no clear sign of a strong mismatch between neighborhood mobility demand and subway usage, and this station area is plausibly already well served by transit. With no direct mobility or ridership evidence, hidden demand appears more likely low than high.","This is a morphology-only inference, so any conclusion about hidden transit demand is uncertain and may be biased by assuming density implies travel demand.","{
  ""station_name"": ""잠실(송파구청)"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 2,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The image shows a very dense urban core with large buildings, major road corridors, and a prominent park/riverfront setting, which suggests substantial local activity and trip generation. However, based on imagery alone there is no clear sign of a strong mismatch between neighborhood mobility demand and subway usage, and this station area is plausibly already well served by transit. With no direct mobility or ridership evidence, hidden demand appears more likely low than high."",
  ""risk_note"": ""This is a morphology-only inference, so any conclusion about hidden transit demand is uncertain and may be biased by assuming density implies travel demand.""
}",image_only,gpt-5.4-mini,2815,잠실(송파구청),,0.41595441595441596
231,신대방,images/station_tiles/satellite/231_신대방.png,images/station_tiles/satellite/231_신대방.png,0.5282505363267971,0.0177514792899408,0.5536800192249727,0.8699581262683107,0.2980769230769231,0.2390199519244265,0.0177514792899408,normal,5.0,high,5.0,mobility_subway,False,True,True,"The station shows a strong mismatch between relatively high mobility demand (0.528) and very low observed subway activity (0.018), reinforced by a high hidden gap score (0.554) and a sizable mobility-minus-subway gap. Temporal activity is also very high (0.870), which suggests sustained neighborhood movement that is not being matched by subway usage. Visual morphology is modest and does not appear to be the main driver of the assessment, so the conclusion rests primarily on the numerical mobility/subway gap.","This inference depends entirely on aggregate scores, so the low subway activity could reflect measurement limitations, station-specific service patterns, or non-subway transit alternatives rather than truly hidden demand.","{
  ""station_name"": ""신대방"",
  ""hidden_demand_score"": 5,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 5,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows a strong mismatch between relatively high mobility demand (0.528) and very low observed subway activity (0.018), reinforced by a high hidden gap score (0.554) and a sizable mobility-minus-subway gap. Temporal activity is also very high (0.870), which suggests sustained neighborhood movement that is not being matched by subway usage. Visual morphology is modest and does not appear to be the main driver of the assessment, so the conclusion rests primarily on the numerical mobility/subway gap."",
  ""risk_note"": ""This inference depends entirely on aggregate scores, so the low subway activity could reflect measurement limitations, station-specific service patterns, or non-subway transit alternatives rather than truly hidden demand.""
}",tabular_only,gpt-5.4-mini,231,신대방,,0.9822485207100592
2815,잠실(송파구청),images/station_tiles/satellite/2815_잠실(송파구청).png,images/station_tiles/satellite/2815_잠실(송파구청).png,0.4708692065926567,0.584045584045584,0.5649395927621262,0.8829228734339316,0.0576923076923076,0.2844703493201392,0.584045584045584,normal,2.0,low,4.0,mixed,True,True,True,"The station area shows strong surrounding urban development and major activity nodes, but the observed subway activity is not low relative to mobility demand, so the mismatch that would indicate hidden demand is limited. The mobility-minus-subway gap and hidden gap are positive, and temporal activity is very high, suggesting active use patterns, yet the subway score (0.584) exceeds the mobility score (0.471), which weakens the hidden-demand case. Visually, the area looks dense and highly connected, but the visual morphology score is very low, so the image does not strongly support additional unserved transit demand.",The inference is uncertain because the visual signal is coarse and the station-level scores may not fully capture short-range pedestrian flows or transfer effects.,"{""station_name"":""잠실(송파구청)"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station area shows strong surrounding urban development and major activity nodes, but the observed subway activity is not low relative to mobility demand, so the mismatch that would indicate hidden demand is limited. The mobility-minus-subway gap and hidden gap are positive, and temporal activity is very high, suggesting active use patterns, yet the subway score (0.584) exceeds the mobility score (0.471), which weakens the hidden-demand case. Visually, the area looks dense and highly connected, but the visual morphology score is very low, so the image does not strongly support additional unserved transit demand."",""risk_note"":""The inference is uncertain because the visual signal is coarse and the station-level scores may not fully capture short-range pedestrian flows or transfer effects.""}",naive_multimodal,gpt-5.4-mini,2815,잠실(송파구청),,0.41595441595441596
231,신대방,images/station_tiles/satellite/231_신대방.png,images/station_tiles/satellite/231_신대방.png,0.5282505363267971,0.0177514792899408,0.5536800192249727,0.8699581262683107,0.2980769230769231,0.2390199519244265,0.0177514792899408,normal,4.0,high,4.0,mixed,True,True,True,"The evidence suggests substantial hidden public-transit demand: mobility is moderate-to-high while observed subway usage is very low, creating a notable mobility–subway gap and a high hidden-gap score. The strong temporal score also indicates consistent activity over time rather than a one-off spike, which supports unmet transit demand. Visual morphology is not especially strong, so it is used only as secondary context, not as the main basis for the judgment.","This inference may still be affected by how mobility and subway metrics were estimated, and low visual morphology means the apparent mismatch could partly reflect measurement or station-catchment bias.","{""station_name"":""신대방"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence suggests substantial hidden public-transit demand: mobility is moderate-to-high while observed subway usage is very low, creating a notable mobility–subway gap and a high hidden-gap score. The strong temporal score also indicates consistent activity over time rather than a one-off spike, which supports unmet transit demand. Visual morphology is not especially strong, so it is used only as secondary context, not as the main basis for the judgment."",""risk_note"":""This inference may still be affected by how mobility and subway metrics were estimated, and low visual morphology means the apparent mismatch could partly reflect measurement or station-catchment bias.""}",structured_multimodal,gpt-5.4-mini,231,신대방,,0.9822485207100592
331,남부터미널(예술의전당),images/station_tiles/satellite/331_남부터미널(예술의전당).png,images/station_tiles/satellite/331_남부터미널(예술의전당).png,0.5661447654209815,0.0396668858207319,0.5512370163703098,0.5307731118974262,0.2788461538461538,0.2264134568253413,0.0396668858207319,diverse_living_area_hidden,5.0,high,5.0,mobility_subway,False,True,True,"The station shows a strong mismatch between relatively high mobility demand (0.566) and very low observed subway activity (0.040), with a large hidden gap score (0.551) and a positive mobility-minus-subway gap (0.226). Temporal activity is also moderately high (0.531), suggesting the area is active over time rather than being a one-off anomaly. The station type labeled diverse_living_area_hidden is consistent with concealed transit need, so hidden public-transit demand is likely high.","This inference relies on station-level metrics only, so the apparent gap could partly reflect measurement bias, non-subway transit usage, or local land-use patterns not captured in the scores.","{
  ""station_name"": ""남부터미널(예술의전당)"",
  ""hidden_demand_score"": 5,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 5,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows a strong mismatch between relatively high mobility demand (0.566) and very low observed subway activity (0.040), with a large hidden gap score (0.551) and a positive mobility-minus-subway gap (0.226). Temporal activity is also moderately high (0.531), suggesting the area is active over time rather than being a one-off anomaly. The station type labeled diverse_living_area_hidden is consistent with concealed transit need, so hidden public-transit demand is likely high."",
  ""risk_note"": ""This inference relies on station-level metrics only, so the apparent gap could partly reflect measurement bias, non-subway transit usage, or local land-use patterns not captured in the scores.""
}",tabular_only,gpt-5.4-mini,331,남부터미널(예술의전당),,0.9603331141792681
2740,숭실대입구(살피재),images/station_tiles/satellite/2740_숭실대입구(살피재).png,images/station_tiles/satellite/2740_숭실대입구(살피재).png,0.4454428660283213,0.5676090291474907,0.5538596836631396,0.7888494037191001,0.3173076923076923,0.2886175773222462,0.5676090291474907,normal,3.0,medium,3.0,mixed,True,True,True,"The station area appears densely built with large apartment clusters and steep residential morphology, and the temporal activity score is relatively high, suggesting ongoing neighborhood movement throughout the day. At the same time, observed subway activity is not especially low relative to mobility demand, so the mismatch that would indicate strong hidden demand is present but only moderate. Overall this supports a medium hidden-demand assessment rather than a clear high or low case.","The image may overemphasize residential density while missing specific trip generators or transit alternatives, so the hidden-demand inference is only moderately supported.","{
  ""station_name"": ""숭실대입구(살피재)"",
  ""hidden_demand_score"": 3,
  ""hidden_demand_label"": ""medium"",
  ""confidence"": 3,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station area appears densely built with large apartment clusters and steep residential morphology, and the temporal activity score is relatively high, suggesting ongoing neighborhood movement throughout the day. At the same time, observed subway activity is not especially low relative to mobility demand, so the mismatch that would indicate strong hidden demand is present but only moderate. Overall this supports a medium hidden-demand assessment rather than a clear high or low case."",
  ""risk_note"": ""The image may overemphasize residential density while missing specific trip generators or transit alternatives, so the hidden-demand inference is only moderately supported.""
}",naive_multimodal,gpt-5.4-mini,2740,숭실대입구(살피재),,0.4323909708525093
2740,숭실대입구(살피재),images/station_tiles/satellite/2740_숭실대입구(살피재).png,images/station_tiles/satellite/2740_숭실대입구(살피재).png,0.4454428660283213,0.5676090291474907,0.5538596836631396,0.7888494037191001,0.3173076923076923,0.2886175773222462,0.5676090291474907,normal,3.0,medium,2.0,visual,True,False,False,"The image shows a very dense hillside residential fabric with many apartment blocks and narrow internal roads, suggesting substantial local activity and walk-up demand. At the same time, the steep terrain and fragmented street network can limit station access and channel trips toward a few corridors, which may suppress visible subway uptake even if mobility needs are high. However, without observed transit usage or temporal data, this remains only a cautious visual inference rather than strong evidence of hidden demand.","This assessment is based only on morphology from a single satellite view, so it may overstate demand by equating dense housing with unmet transit need.","{
  ""station_name"": ""숭실대입구(살피재)"",
  ""hidden_demand_score"": 3,
  ""hidden_demand_label"": ""medium"",
  ""confidence"": 2,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The image shows a very dense hillside residential fabric with many apartment blocks and narrow internal roads, suggesting substantial local activity and walk-up demand. At the same time, the steep terrain and fragmented street network can limit station access and channel trips toward a few corridors, which may suppress visible subway uptake even if mobility needs are high. However, without observed transit usage or temporal data, this remains only a cautious visual inference rather than strong evidence of hidden demand."",
  ""risk_note"": ""This assessment is based only on morphology from a single satellite view, so it may overstate demand by equating dense housing with unmet transit need.""
}",image_only,gpt-5.4-mini,2740,숭실대입구(살피재),,0.4323909708525093
331,남부터미널(예술의전당),images/station_tiles/satellite/331_남부터미널(예술의전당).png,images/station_tiles/satellite/331_남부터미널(예술의전당).png,0.5661447654209815,0.0396668858207319,0.5512370163703098,0.5307731118974262,0.2788461538461538,0.2264134568253413,0.0396668858207319,diverse_living_area_hidden,4.0,high,4.0,mixed,True,True,True,"The evidence suggests a strong hidden-demand pattern: neighborhood mobility is moderate-to-high while observed subway use is very low, producing a sizable mobility-minus-subway gap and a high hidden-gap score. The temporal score also supports sustained activity rather than a purely occasional spike, and the station type indicates a diverse living-area context where transit demand can be dispersed across modes. Visual morphology is relatively weak and does not by itself indicate intense transit capture, so the conclusion rests mainly on the mismatch between mobility and subway observations.","This inference may be biased by incomplete coverage of non-subway modes or by station-area effects not captured in the summary scores, so the gap should be interpreted cautiously.","{""station_name"":""남부터미널(예술의전당)"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence suggests a strong hidden-demand pattern: neighborhood mobility is moderate-to-high while observed subway use is very low, producing a sizable mobility-minus-subway gap and a high hidden-gap score. The temporal score also supports sustained activity rather than a purely occasional spike, and the station type indicates a diverse living-area context where transit demand can be dispersed across modes. Visual morphology is relatively weak and does not by itself indicate intense transit capture, so the conclusion rests mainly on the mismatch between mobility and subway observations."",""risk_note"":""This inference may be biased by incomplete coverage of non-subway modes or by station-area effects not captured in the summary scores, so the gap should be interpreted cautiously.""}",structured_multimodal,gpt-5.4-mini,331,남부터미널(예술의전당),,0.9603331141792681
231,신대방,images/station_tiles/satellite/231_신대방.png,images/station_tiles/satellite/231_신대방.png,0.5282505363267971,0.0177514792899408,0.5536800192249727,0.8699581262683107,0.2980769230769231,0.2390199519244265,0.0177514792899408,normal,2.0,low,2.0,visual,True,False,False,"The image shows a very dense low-rise residential fabric around the rail corridor, which suggests substantial local activity and walk-up population, but there is no direct evidence here of weak subway usage versus strong mobility demand. Because the assessment is image-only, the scene supports only a cautious inference that the area may generate some demand, not a clear hidden-demand mismatch. Overall, hidden transit demand appears low rather than high based on the available visual morphology alone.","This judgment is limited by the lack of actual subway ridership or time-of-day mobility data, so dense morphology could be overread as latent demand.","{""station_name"":""신대방"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a very dense low-rise residential fabric around the rail corridor, which suggests substantial local activity and walk-up population, but there is no direct evidence here of weak subway usage versus strong mobility demand. Because the assessment is image-only, the scene supports only a cautious inference that the area may generate some demand, not a clear hidden-demand mismatch. Overall, hidden transit demand appears low rather than high based on the available visual morphology alone."",""risk_note"":""This judgment is limited by the lack of actual subway ridership or time-of-day mobility data, so dense morphology could be overread as latent demand.""}",image_only,gpt-5.4-mini,231,신대방,,0.9822485207100592
4114,국회의사당,images/station_tiles/satellite/4114_국회의사당.png,images/station_tiles/satellite/4114_국회의사당.png,0.408058783570596,0.8687267148805611,0.5474614619221216,0.6632045601897797,0.1923076923076923,0.3178477161326796,0.8687267148805611,directional_mismatch,2.0,low,4.0,mixed,True,True,True,"The evidence does not strongly support hidden public-transit demand: mobility is moderate (0.41) but observed subway use is already high (0.87), which weakens the mismatch argument. The hidden-gap signal is only moderate, and the positive gap is not large enough to indicate substantial latent demand. Temporal activity is moderately elevated, suggesting some demand variation over time, but the low visual morphology score does not indicate an urban form that would typically conceal strong unmet transit need. Overall, this looks more like an area with already well-captured subway demand than one with significant hidden demand.","The inference may be biased by relying on aggregate scores; without corridor-level land use and service-frequency context, a moderate gap could still mask localized unmet demand.","{""station_name"":""국회의사당"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence does not strongly support hidden public-transit demand: mobility is moderate (0.41) but observed subway use is already high (0.87), which weakens the mismatch argument. The hidden-gap signal is only moderate, and the positive gap is not large enough to indicate substantial latent demand. Temporal activity is moderately elevated, suggesting some demand variation over time, but the low visual morphology score does not indicate an urban form that would typically conceal strong unmet transit need. Overall, this looks more like an area with already well-captured subway demand than one with significant hidden demand."",""risk_note"":""The inference may be biased by relying on aggregate scores; without corridor-level land use and service-frequency context, a moderate gap could still mask localized unmet demand.""}",structured_multimodal,gpt-5.4-mini,4114,국회의사당,,0.13127328511943892
231,신대방,images/station_tiles/satellite/231_신대방.png,images/station_tiles/satellite/231_신대방.png,0.5282505363267971,0.0177514792899408,0.5536800192249727,0.8699581262683107,0.2980769230769231,0.2390199519244265,0.0177514792899408,normal,4.0,high,4.0,mixed,True,True,True,"The station shows a clear mismatch between relatively high mobility demand and very low observed subway activity, with a strong hidden gap and high temporal activity suggesting substantial movement over time. The visual scene is a dense low-rise residential fabric with rail infrastructure running through it, which is consistent with an area where many trips may be generated but not fully captured by subway usage. Together, the stats support substantial hidden public-transit demand rather than simply low overall activity.","The visual estimate is coarse and the low subway score could reflect station-specific capture issues or non-transit mobility patterns, so the inferred demand gap is not fully certain.","{""station_name"":""신대방"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows a clear mismatch between relatively high mobility demand and very low observed subway activity, with a strong hidden gap and high temporal activity suggesting substantial movement over time. The visual scene is a dense low-rise residential fabric with rail infrastructure running through it, which is consistent with an area where many trips may be generated but not fully captured by subway usage. Together, the stats support substantial hidden public-transit demand rather than simply low overall activity."",""risk_note"":""The visual estimate is coarse and the low subway score could reflect station-specific capture issues or non-transit mobility patterns, so the inferred demand gap is not fully certain.""}",naive_multimodal,gpt-5.4-mini,231,신대방,,0.9822485207100592
331,남부터미널(예술의전당),images/station_tiles/satellite/331_남부터미널(예술의전당).png,images/station_tiles/satellite/331_남부터미널(예술의전당).png,0.5661447654209815,0.0396668858207319,0.5512370163703098,0.5307731118974262,0.2788461538461538,0.2264134568253413,0.0396668858207319,diverse_living_area_hidden,2.0,low,2.0,visual,True,False,False,"The image shows a very dense low-rise residential fabric immediately north of a large green/recreational area and some civic/transport-adjacent facilities, which suggests local activity but not an obvious strong unmet subway demand. Because the view is image-only, there is no direct evidence of ridership being low relative to neighborhood mobility, so any hidden-demand inference is weak. Overall, the morphology hints at some walkable catchment demand, but not enough to justify a high hidden-demand score.","This estimate is uncertain because the image does not provide actual subway usage, trip generation, or temporal activity patterns, so the low score may understate latent demand.","{""station_name"":""남부터미널(예술의전당)"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a very dense low-rise residential fabric immediately north of a large green/recreational area and some civic/transport-adjacent facilities, which suggests local activity but not an obvious strong unmet subway demand. Because the view is image-only, there is no direct evidence of ridership being low relative to neighborhood mobility, so any hidden-demand inference is weak. Overall, the morphology hints at some walkable catchment demand, but not enough to justify a high hidden-demand score."",""risk_note"":""This estimate is uncertain because the image does not provide actual subway usage, trip generation, or temporal activity patterns, so the low score may understate latent demand.""}",image_only,gpt-5.4-mini,331,남부터미널(예술의전당),,0.9603331141792681
