station_id,station_name,map_path,satellite_path,caption
224,서초,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/224_서초.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/224_서초.png,"서초 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
225,방배,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/225_방배.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/225_방배.png,"방배 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
226,사당,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/226_사당.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/226_사당.png,"사당 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
227,낙성대,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/227_낙성대.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/227_낙성대.png,"낙성대 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
228,서울대입구(관악구청),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/228_서울대입구(관악구청).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/228_서울대입구(관악구청).png,"서울대입구(관악구청) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
229,봉천,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/229_봉천.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/229_봉천.png,"봉천 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
230,신림,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/230_신림.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/230_신림.png,"신림 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
231,신대방,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/231_신대방.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/231_신대방.png,"신대방 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
232,구로디지털단지,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/232_구로디지털단지.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/232_구로디지털단지.png,"구로디지털단지 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
233,대림(구로구청),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/233_대림(구로구청).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/233_대림(구로구청).png,"대림(구로구청) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
234,신도림,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/234_신도림.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/234_신도림.png,"신도림 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
235,문래,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/235_문래.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/235_문래.png,"문래 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
236,영등포구청,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/236_영등포구청.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/236_영등포구청.png,"영등포구청 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
237,당산,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/237_당산.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/237_당산.png,"당산 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
238,합정,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/238_합정.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/238_합정.png,"합정 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
239,홍대입구,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/239_홍대입구.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/239_홍대입구.png,"홍대입구 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
240,신촌,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/240_신촌.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/240_신촌.png,"신촌 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
241,이대,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/241_이대.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/241_이대.png,"이대 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
242,아현,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/242_아현.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/242_아현.png,"아현 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
243,충정로(경기대입구),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/243_충정로(경기대입구).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/243_충정로(경기대입구).png,"충정로(경기대입구) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
244,용답,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/244_용답.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/244_용답.png,"용답 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
245,신답,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/245_신답.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/245_신답.png,"신답 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
246,신설동,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/246_신설동.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/246_신설동.png,"신설동 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
247,도림천,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/247_도림천.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/247_도림천.png,"도림천 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
248,양천구청,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/248_양천구청.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/248_양천구청.png,"양천구청 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
249,신정네거리,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/249_신정네거리.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/249_신정네거리.png,"신정네거리 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
250,용두(동대문구청),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/250_용두(동대문구청).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/250_용두(동대문구청).png,"용두(동대문구청) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2511,방화,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2511_방화.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2511_방화.png,"방화 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2512,개화산,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2512_개화산.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2512_개화산.png,"개화산 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2513,김포공항,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2513_김포공항.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2513_김포공항.png,"김포공항 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2514,송정,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2514_송정.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2514_송정.png,"송정 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2515,마곡,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2515_마곡.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2515_마곡.png,"마곡 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2516,발산,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2516_발산.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2516_발산.png,"발산 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2517,우장산,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2517_우장산.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2517_우장산.png,"우장산 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2518,화곡,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2518_화곡.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2518_화곡.png,"화곡 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2519,까치산,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2519_까치산.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2519_까치산.png,"까치산 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2520,신정(은행정),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2520_신정(은행정).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2520_신정(은행정).png,"신정(은행정) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2521,목동,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2521_목동.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2521_목동.png,"목동 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2522,오목교(목동운동장앞),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2522_오목교(목동운동장앞).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2522_오목교(목동운동장앞).png,"오목교(목동운동장앞) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2523,양평,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2523_양평.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2523_양평.png,"양평 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2524,영등포구청,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2524_영등포구청.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2524_영등포구청.png,"영등포구청 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2525,영등포시장,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2525_영등포시장.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2525_영등포시장.png,"영등포시장 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2526,신길,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2526_신길.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2526_신길.png,"신길 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2527,여의도,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2527_여의도.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2527_여의도.png,"여의도 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2528,여의나루,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2528_여의나루.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2528_여의나루.png,"여의나루 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2529,마포,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2529_마포.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2529_마포.png,"마포 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2530,공덕,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2530_공덕.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2530_공덕.png,"공덕 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2531,애오개,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2531_애오개.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2531_애오개.png,"애오개 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2532,충정로(경기대입구),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2532_충정로(경기대입구).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2532_충정로(경기대입구).png,"충정로(경기대입구) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2533,서대문,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2533_서대문.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2533_서대문.png,"서대문 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2534,광화문(세종문화회관),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2534_광화문(세종문화회관).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2534_광화문(세종문화회관).png,"광화문(세종문화회관) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2535,종로3가,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2535_종로3가.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2535_종로3가.png,"종로3가 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2536,을지로4가,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2536_을지로4가.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2536_을지로4가.png,"을지로4가 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2537,동대문역사문화공원,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2537_동대문역사문화공원.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2537_동대문역사문화공원.png,"동대문역사문화공원 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2538,청구,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2538_청구.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2538_청구.png,"청구 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2539,신금호,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2539_신금호.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2539_신금호.png,"신금호 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2540,행당,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2540_행당.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2540_행당.png,"행당 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2541,왕십리(성동구청),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2541_왕십리(성동구청).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2541_왕십리(성동구청).png,"왕십리(성동구청) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2542,마장,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2542_마장.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2542_마장.png,"마장 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2543,답십리,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2543_답십리.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2543_답십리.png,"답십리 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2544,장한평,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2544_장한평.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2544_장한평.png,"장한평 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2545,군자(능동),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2545_군자(능동).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2545_군자(능동).png,"군자(능동) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2546,아차산(어린이대공원후문),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2546_아차산(어린이대공원후문).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2546_아차산(어린이대공원후문).png,"아차산(어린이대공원후문) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2547,광나루(장신대),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2547_광나루(장신대).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2547_광나루(장신대).png,"광나루(장신대) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2548,천호(풍납토성),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2548_천호(풍납토성).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2548_천호(풍납토성).png,"천호(풍납토성) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2549,강동,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2549_강동.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2549_강동.png,"강동 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2550,길동,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2550_길동.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2550_길동.png,"길동 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2551,굽은다리(강동구민회관앞),/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2551_굽은다리(강동구민회관앞).png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2551_굽은다리(강동구민회관앞).png,"굽은다리(강동구민회관앞) station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2552,명일,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2552_명일.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2552_명일.png,"명일 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2553,고덕,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2553_고덕.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2553_고덕.png,"고덕 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
2554,상일동,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/map/2554_상일동.png,/workspace/yunsoyoung_cikm_kdd../images/station_tiles/satellite/2554_상일동.png,"상일동 station area in Seoul. This area represents urban morphology, road structure, building density, and local mobility context around the station."
